;TIME;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Republic of Moldova;Natural gas;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9159;10806;8883;13022;12094;11525;9743;11765;10713;9740;7990;8134;8598;9115;11155;10886;11437;9558;10116;10439;11077;10497;9448;8809;9011;8497;8909;9428;10803;10860;..
Republic of Moldova;Nuclear;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Republic of Moldova;Hydro;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Republic of Moldova;Geothermal;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Republic of Moldova;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Republic of Moldova;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2148;2708;2184;2466;2162;20520;21839;23444;23769;25167;25574;27597;30165;30822;25455;..
Republic of Moldova;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Republic of Moldova;Electricity;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6228;6620;6329;6656;6059;6696;7020;7445;7063;5148;5137;6034;5328;6268;6628;7121;7430;5458;5778;6109;6646;6797;6923;7074;7283;7312;7178;7196;7229;7333;..
Republic of Moldova;Heat;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;11560;9923;7741;12683;11322;11896;12795;12439;13830;4973;2929;2772;3544;3708;4732;4938;5573;5340;5287;5408;5548;5375;4956;4556;4471;4935;5147;4822;5122;4552;..
Republic of Moldova;Total;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;32789;32272;38144;38012;34842;34886;33878;34631;33288;21406;20532;21575;22865;25742;30660;33802;34869;29337;26740;27637;47773;48828;49622;49305;50286;50702;52947;56440;58127;53143;..
Republic of Moldova;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2148;2708;2184;2466;2162;20520;21839;23444;23769;25167;25574;27597;30165;30822;25455;..
Republic of Moldova;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;10591;4274;4775;4218;3630;2062;762;948;929;539;1078;1691;1301;2080;2036;1319;1115;1387;2099;1833;2271;2425;1682;1620;1214;2202;1525;2533;..
Republic of Moldova;Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5842;4922;4600;1377;592;552;690;920;920;598;3546;4096;4318;4960;6845;6628;5684;5478;1978;2132;1883;2488;2580;2672;2672;2764;2902;2626;2626;2409;..
Republic of Moldova;Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;17788;16543;14070;19339;17381;18592;19815;19884;20893;10121;8066;8806;8872;9976;11360;12059;13003;10798;11065;11517;12194;12172;11879;11630;11754;12247;12325;12018;12351;11885;..
Mongolia;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;3140;9621;8138;8800;1628;2045;1714;1757;1296;2002;1426;1253;2593;2953;5459;5891;5934;11320;6621;8526;7041;15880;16025;15265;14100;17538;12879;11589;16962;15564;17555;12269;..
Mongolia;Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mongolia;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mongolia;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mongolia;Oil products;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mongolia;Natural gas;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mongolia;Nuclear;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mongolia;Hydro;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mongolia;Geothermal;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mongolia;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mongolia;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1517;1517;1517;1517;1517;1517;1517;1548;1578;1578;1578;1578;1609;1609;1609;2465;2823;3137;3137;3137;3137;3137;3388;3414;3393;3419;3438;2714;2714;2714;2714;2714;2694;2694;2694;..
Mongolia;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mongolia;Electricity;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1177;1235;1264;1289;1332;1256;1303;1091;1116;1548;1865;1368;1440;1534;1598;1667;1714;1753;1894;2045;2192;2264;2502;2671;2621;2916;2988;3265;4100;4504;4601;4756;5136;5568;5911;..
Mongolia;Heat;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;8605;9146;9687;10228;10770;14159;11651;11540;9062;9673;9883;12829;12935;13065;13545;11116;12521;11903;11628;12564;12775;14047;14118;14360;14963;14075;14545;15646;15987;16455;16913;17207;16195;17181;17054;..
Mongolia;Total;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;11299;11898;12467;16173;23240;25070;23271;15806;13802;14513;15083;17072;17986;17634;18006;17840;20010;22252;22550;23680;29425;26070;28534;27486;36857;36435;36236;35725;40339;36552;35818;41639;39589;42999;37927;..
Mongolia;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1517;1517;1517;1517;1517;1517;1517;1548;1578;1578;1578;1578;1609;1609;1609;2465;2823;3137;3137;3137;3137;3137;3388;3414;3393;3419;3438;2714;2714;2714;2714;2714;2694;2694;2694;..
Mongolia;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;3140;9621;8138;8800;1628;2045;1714;1757;1296;2002;1426;1253;2593;2953;5459;5891;5934;11320;6621;8526;7041;15880;16025;15265;14100;17538;12879;11589;16962;15564;17555;12269;..
Mongolia;Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mongolia;Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9782;10381;10951;11517;12102;15415;12954;12631;10178;11221;11748;14197;14375;14599;15143;12783;14235;13656;13522;14609;14967;16311;16620;17031;17584;16991;17533;18911;20087;20959;21514;21963;21331;22749;22965;..
Montenegro;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;166;239;138;157;203;230;129;129;101;120;138;190;97;87;90;..
Montenegro;Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Montenegro;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Montenegro;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Montenegro;Oil products;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;80;131;0;43;0;0;0;43;43;46;46;46;51;69;74;..
Montenegro;Natural gas;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Montenegro;Nuclear;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Montenegro;Hydro;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Montenegro;Geothermal;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Montenegro;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Montenegro;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5954;6025;6074;6074;6381;6662;6809;6892;6532;6308;6453;6339;6240;5647;5404;..
Montenegro;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Montenegro;Electricity;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3992;3949;4061;4241;4565;4608;4320;4716;4597;4255;4475;4504;4629;4580;4645;..
Montenegro;Heat;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Montenegro;Total;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;10192;10345;10273;10514;11148;11500;11258;11779;11273;10729;11112;11078;11017;10383;10213;..
Montenegro;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5954;6025;6074;6074;6381;6662;6809;6892;6532;6308;6453;6339;6240;5647;5404;..
Montenegro;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;166;239;138;157;203;230;129;129;101;120;138;190;97;87;90;..
Montenegro;Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;80;131;0;43;0;0;0;43;43;46;46;46;51;69;74;..
Montenegro;Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3992;3949;4061;4241;4565;4608;4320;4716;4597;4255;4475;4504;4629;4580;4645;..
Morocco;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;880;775;453;263;136;381;136;163;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Oil products;..;..;..;..;..;..;..;..;..;..;..;9072;10140;10792;11810;13010;14296;16267;17761;19476;18938;18687;20084;21337;22041;23185;24470;26665;28086;30242;25821;30342;32826;35787;37768;39572;41004;43712;45883;48828;49763;51562;53568;54463;57366;59749;64260;70240;74781;76153;79122;83204;89084;91576;95990;98282;102965;105678;107990;112922;..
Morocco;Natural gas;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Nuclear;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Hydro;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Geothermal;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;13178;13486;13767;14060;14367;14689;15027;15409;15774;16151;16540;16972;17378;17782;18178;18565;18973;19341;19707;20071;20466;20827;21181;21524;21852;22194;22492;22775;23043;23296;23534;23759;24009;49506;46315;42774;39623;36227;32507;31168;28737;26548;25210;24468;24400;23552;22691;21537;21450;..
Morocco;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Electricity;..;..;..;..;..;..;..;..;..;..;..;1746;2041;2084;2192;2268;2437;2704;3010;3247;3593;3766;4403;4795;4856;5346;5598;6282;6815;7153;7726;8734;9695;10130;11257;11920;12341;12985;13849;14231;14918;14162;15152;16747;18043;20023;22068;23576;25697;26568;28116;30348;32537;33530;35568;36544;37688;39456;40025;41085;..
Morocco;Heat;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Total;..;..;..;..;..;..;..;..;..;..;..;24875;26443;27098;28325;29782;31804;34134;36343;38552;38682;38992;41459;43510;44679;46709;48633;51920;54241;57102;53617;59541;63348;67098;70549;73344;75539;79190;82507;86102;87978;89259;92480;95219;124916;126087;129102;133440;136705;135228;138406;142289;148169;150317;156026;159226;164206;167825;169552;175457;..
Morocco;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;13178;13486;13767;14060;14367;14689;15027;15409;15774;16151;16540;16972;17378;17782;18178;18565;18973;19341;19707;20071;20466;20827;21181;21524;21852;22194;22492;22775;23043;23296;23534;23759;24009;49506;46315;42774;39623;36227;32507;31168;28737;26548;25210;24468;24400;23552;22691;21537;21450;..
Morocco;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;880;775;453;263;136;381;136;163;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;9072;10140;10792;11810;13010;14296;16267;17761;19476;18938;18687;20084;21337;22041;23185;24470;26665;28086;30242;25821;30342;32826;35787;37768;39572;41004;43712;45883;48828;49763;51562;53568;54463;57366;59749;64260;70240;74781;76153;79122;83204;89084;91576;95990;98282;102965;105678;107990;112922;..
Morocco;Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;1746;2041;2084;2192;2268;2437;2704;3010;3247;3593;3766;4403;4795;4856;5346;5598;6282;6815;7153;7726;8734;9695;10130;11257;11920;12341;12985;13849;14231;14918;14162;15152;16747;18043;20023;22068;23576;25697;26568;28116;30348;32537;33530;35568;36544;37688;39456;40025;41085;..
Mozambique;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mozambique;Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mozambique;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mozambique;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mozambique;Oil products;..;..;..;..;..;..;..;..;..;..;..;2221;2269;2269;1521;2171;2036;2258;2740;2612;3178;3178;2744;1743;999;692;648;648;408;408;1149;452;664;708;752;883;2591;3469;1588;1237;2555;2161;2031;2033;2168;2128;1819;1863;1420;1341;1080;1016;1020;1195;1328;1504;1593;1305;1014;951;..
Mozambique;Natural gas;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;3;0;0;0;5;0;0;0;0;0;0;0;0;0;..
Mozambique;Nuclear;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mozambique;Hydro;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mozambique;Geothermal;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mozambique;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mozambique;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;170563;169345;168521;168327;168842;168194;168176;168611;169338;170190;169747;169652;169619;169214;168317;166448;164466;162533;160741;159396;159110;159951;161857;164711;168252;171832;175385;215684;220865;248445;211649;231386;256485;264121;270486;262512;153453;159349;149661;139943;187930;191348;194881;198405;201875;205449;209002;212574;216101;..
Mozambique;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mozambique;Electricity;..;..;..;..;..;..;..;..;..;..;..;619;623;727;882;742;842;803;875;547;562;569;778;612;479;540;634;652;652;731;799;929;907;1026;936;979;929;1094;1213;1364;1411;1591;1490;1483;1609;1732;1861;2092;2333;2704;3229;3787;4439;5098;5544;5940;6084;5490;5395;6450;..
Mozambique;Heat;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mozambique;Total;..;..;..;..;..;..;..;..;..;..;..;173404;172237;171517;170729;171754;171072;171237;172226;172498;173930;173494;173174;171975;170691;169549;167729;165766;163593;161880;161345;160491;161522;163591;166398;170114;175352;179948;218485;223467;252411;215401;234908;260002;267900;274347;266195;157408;163101;153705;144257;192733;196807;201174;205278;209319;213126;215798;218983;223501;..
Mozambique;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;170563;169345;168521;168327;168842;168194;168176;168611;169338;170190;169747;169652;169619;169214;168317;166448;164466;162533;160741;159396;159110;159951;161857;164711;168252;171832;175385;215684;220865;248445;211649;231386;256485;264121;270486;262512;153453;159349;149661;139943;187930;191348;194881;198405;201875;205449;209002;212574;216101;..
Mozambique;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Mozambique;Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;2221;2269;2269;1521;2171;2036;2258;2740;2612;3178;3178;2744;1743;999;692;648;648;408;408;1149;452;664;708;752;883;2591;3469;1588;1237;2555;2161;2031;2033;2168;2128;1819;1863;1420;1341;1080;1016;1020;1195;1328;1504;1593;1305;1014;951;..
Mozambique;Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;619;623;727;882;742;842;803;875;547;562;569;778;612;479;540;634;652;652;731;799;929;907;1026;936;979;929;1094;1213;1364;1411;1591;1490;1483;1609;1732;1861;2092;2333;2704;3229;3787;4439;5098;5544;5940;6084;5490;5395;6450;..
Myanmar;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
