;TIME;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Netherlands;Memo: Geothermal, solar/wind/other, heat, electricity;25398;26305;28174;30467;33480;36227;40705;45774;52988;58741;64703;70016;77382;81767;88312;83444;87782;93985;99976;104659;101070;99749;95778;97142;100210;102413;103925;108119;113425;116586;157744;163378;161607;169960;199928;224806;233478;249218;265005;265948;266546;267979;273464;274602;284643;282636;255468;257121;256143;221541;236280;233241;215371;214364;207711;198593;200934;194825;189884;192852;..
New Zealand;Coal and coal products;31100;29502;27843;27589;29491;29930;28648;29664;26336;25521;26894;26198;27415;28557;27600;21964;22099;21217;20785;19808;23297;22712;23304;22015;24027;23751;24199;28717;39646;35095;22694;23586;21604;25486;24169;21621;20753;20091;19712;17865;18115;23098;23585;28765;22074;20291;21200;23804;24652;19935;21481;19291;19881;22621;22527;23049;21119;20563;23028;24453;..
New Zealand;Peat and peat products;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
New Zealand;Oil shale and oil sands;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
New Zealand;Crude, NGL and feedstocks;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
New Zealand;Oil products;6177;6816;6986;7838;8477;8563;8903;9031;10096;10607;25178;25988;31355;31142;29396;28416;28160;28501;26387;27713;25567;22718;19784;16418;15194;13888;12918;12407;11969;11882;11923;11414;13069;11252;11972;12650;13427;13387;11843;10647;14106;14247;14986;15199;17631;17827;18258;19321;19494;16394;14504;13849;15253;17601;17656;17550;18931;18337;18900;19075;..
New Zealand;Natural gas;238;234;267;305;320;358;377;362;392;422;505;448;1058;1356;5226;6026;7861;8738;8817;7337;10804;11562;15533;18104;20624;23134;22403;22183;22344;22021;51430;53075;54112;54385;55324;53671;55515;52331;49026;51870;56052;54502;57756;40085;40950;29459;28122;29498;28706;33629;38543;37573;37984;44850;57461;51971;55058;54807;48737;57539;..
New Zealand;Nuclear;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
New Zealand;Hydro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
New Zealand;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4667;4669;4778;4993;5123;5083;5064;5087;5088;5232;5382;5446;5311;5314;5587;5687;5635;5800;5789;6030;5713;5116;5075;4167;4747;4890;4861;4913;4727;4783;..
New Zealand;Solar/wind/other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
New Zealand;Biofuels and waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8926;9553;10022;11823;12058;11588;13522;13425;12485;12387;13503;13209;12994;13933;14951;15245;19678;20226;20205;21893;23504;24465;23418;25069;26089;30635;33882;34527;39237;39777;42868;42304;41617;39247;35740;31960;37131;37715;37537;35213;36005;36133;35680;36097;34784;34328;..
New Zealand;Heat production from non-specified combustible fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
New Zealand;Electricity;8352;9050;9936;11419;12510;13745;14580;15131;8345;9353;10361;13385;17514;20243;20833;21982;25117;25564;26064;26802;27641;27907;29516;33797;35838;35989;37537;38614;39722;40165;41220;42033;40731;44168;45281;45866;46183;47942;47228;48547;49959;50528;52587;51158;54016;55091;53075;52887;51515;50211;54501;53355;50069;49588;49707;50073;49733;49914;50137;50798;..
New Zealand;Heat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
New Zealand;Total;45866;45602;45033;47151;50799;52595;52509;54188;45169;45903;62937;66019;77343;81298;91981;87940;93259;95843;94111;93248;100831;98324;100622;102722;109186;109971;110051;115853;128633;124409;151612;155003;154499;162177;165373;163355;164358;163908;158986;164794;177495;182349;193462;180299;183127;170660;167907;170557;165895;158159;171872;166898;165798;174041;188102;183665;185382;184630;180313;190976;..
New Zealand;Memo: Renewables;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8926;9553;10022;11823;12058;11588;13522;13425;12485;12387;13503;13209;12994;13933;14951;15245;24345;24895;24983;26886;28627;29548;28481;30156;31177;35867;39263;39974;44548;45091;48456;47991;47252;45047;41529;37990;42844;42830;42612;39381;40752;41023;40541;41010;39512;39111;..
New Zealand;Memo: Coal, peat and oil shale;31100;29502;27843;27589;29491;29930;28648;29664;26336;25521;26894;26198;27415;28557;27600;21964;22099;21217;20785;19808;23297;22712;23304;22015;24027;23751;24199;28717;39646;35095;22694;23586;21604;25486;24169;21621;20753;20091;19712;17865;18115;23098;23585;28765;22074;20291;21200;23804;24652;19935;21481;19291;19881;22621;22527;23049;21119;20563;23028;24453;..
New Zealand;Memo: Primary and secondary oil;6177;6816;6986;7838;8477;8563;8903;9031;10096;10607;25178;25988;31355;31142;29396;28416;28160;28501;26387;27713;25567;22718;19784;16418;15194;13888;12918;12407;11969;11882;11923;11414;13069;11252;11972;12650;13427;13387;11843;10647;14106;14247;14986;15199;17631;17827;18258;19321;19494;16394;14504;13849;15253;17601;17656;17550;18931;18337;18900;19075;..
New Zealand;Memo: Geothermal, solar/wind/other, heat, electricity;8352;9050;9936;11419;12510;13745;14580;15131;8345;9353;10361;13385;17514;20243;20833;21982;25117;25564;26064;26802;27641;27907;29516;33797;35838;35989;37537;38614;39722;40165;45887;46702;45509;49161;50404;50949;51246;53029;52316;53779;55341;55974;57898;56472;59603;60778;58709;58686;57304;56240;60214;58470;55143;53756;54453;54963;54594;54827;54864;55581;..
Nicaragua;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nicaragua;Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nicaragua;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nicaragua;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nicaragua;Oil products;..;..;..;..;..;..;..;..;..;..;..;2272;2351;3282;3824;3254;3747;4081;3512;2311;3261;3385;3261;3998;4149;3660;4473;4879;3867;3302;4229;3199;3357;3107;4072;3698;3772;4513;4444;5167;5085;5638;6317;8150;9304;8255;8435;8509;8129;5969;6356;6469;6787;6449;6683;7313;7690;7920;7393;7503;..
Nicaragua;Natural gas;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nicaragua;Nuclear;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nicaragua;Hydro;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nicaragua;Geothermal;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nicaragua;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nicaragua;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;6327;6000;6501;6960;7685;8785;8821;8531;7582;7216;7514;8592;6885;7995;9278;6274;6328;3186;3076;3829;5171;3419;3403;3272;3786;4692;5615;5116;6445;5929;3489;1101;2725;3106;3127;3119;3082;2972;2675;2780;2910;3048;3090;3174;3053;3010;2994;2994;2709;..
Nicaragua;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nicaragua;Electricity;..;..;..;..;..;..;..;..;..;..;..;979;1051;1094;1289;1246;1361;1469;1433;1091;1152;1213;1130;1256;1249;1148;1102;1224;1076;1170;1278;914;832;720;752;817;922;1019;1091;1195;1210;1264;1282;1847;1962;2387;2441;2614;2750;2682;2988;2945;3330;3341;3586;3568;3823;3931;3877;3931;..
Nicaragua;Heat;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nicaragua;Total;..;..;..;..;..;..;..;..;..;..;..;9578;9402;10877;12073;12185;13893;14371;13476;10984;11629;12112;12984;12140;13393;14087;11849;12431;8130;7548;9336;9285;7608;7230;8097;8301;9386;11147;10651;12807;12224;10391;8699;12722;14372;13769;13995;14205;13851;11326;12124;12324;13165;12879;13443;13933;14523;14845;14263;14144;..
Nicaragua;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;6327;6000;6501;6960;7685;8785;8821;8531;7582;7216;7514;8592;6885;7995;9278;6274;6328;3186;3076;3829;5171;3419;3403;3272;3786;4692;5615;5116;6445;5929;3489;1101;2725;3106;3127;3119;3082;2972;2675;2780;2910;3048;3090;3174;3053;3010;2994;2994;2709;..
Nicaragua;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nicaragua;Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;2272;2351;3282;3824;3254;3747;4081;3512;2311;3261;3385;3261;3998;4149;3660;4473;4879;3867;3302;4229;3199;3357;3107;4072;3698;3772;4513;4444;5167;5085;5638;6317;8150;9304;8255;8435;8509;8129;5969;6356;6469;6787;6449;6683;7313;7690;7920;7393;7503;..
Nicaragua;Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;979;1051;1094;1289;1246;1361;1469;1433;1091;1152;1213;1130;1256;1249;1148;1102;1224;1076;1170;1278;914;832;720;752;817;922;1019;1091;1195;1210;1264;1282;1847;1962;2387;2441;2614;2750;2682;2988;2945;3330;3341;3586;3568;3823;3931;3877;3931;..
Niger;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Niger;Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Niger;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Niger;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Niger;Oil products;..;..;..;..;..;..;..;..;..;..;..;204;204;244;244;244;164;164;204;244;244;244;244;244;285;285;244;285;285;285;714;554;470;752;507;427;922;1249;1293;1293;541;668;674;884;931;801;971;1228;1444;2140;2833;2746;4211;3368;3761;2722;1899;2261;1905;2338;..
Niger;Natural gas;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Niger;Nuclear;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Niger;Hydro;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Niger;Geothermal;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Niger;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Niger;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Niger;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Niger;Electricity;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;50;256;299;306;349;324;331;342;349;436;526;565;583;436;425;443;418;400;443;587;598;601;619;515;389;533;562;576;688;583;655;691;601;623;796;886;799;1026;986;1033;732;733;789;..
Niger;Heat;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Niger;Total;..;..;..;..;..;..;..;..;..;..;..;204;204;244;244;244;164;214;460;543;550;593;568;576;627;634;680;810;850;868;1150;978;913;1169;907;870;1508;1847;1894;1912;1056;1057;1207;1446;1507;1489;1554;1883;2135;2741;3456;3542;5096;4167;4787;3708;2932;2993;2638;3127;..
Niger;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Niger;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Niger;Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;204;204;244;244;244;164;164;204;244;244;244;244;244;285;285;244;285;285;285;714;554;470;752;507;427;922;1249;1293;1293;541;668;674;884;931;801;971;1228;1444;2140;2833;2746;4211;3368;3761;2722;1899;2261;1905;2338;..
Niger;Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;50;256;299;306;349;324;331;342;349;436;526;565;583;436;425;443;418;400;443;587;598;601;619;515;389;533;562;576;688;583;655;691;601;623;796;886;799;1026;986;1033;732;733;789;..
Nigeria;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;1326;2904;3178;3206;3775;2378;2915;4460;4436;3957;3264;1613;1274;1830;2447;2805;2701;1205;1268;1540;1566;1084;206;645;516;206;258;310;413;77;77;1109;593;206;206;206;593;826;877;980;826;1238;1135;1187;1316;1342;1322;1245;1409;..
Nigeria;Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nigeria;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nigeria;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nigeria;Oil products;..;..;..;..;..;..;..;..;..;..;..;8733;10456;15386;16704;18047;24883;27159;34373;33274;35686;43924;56979;55339;39058;42192;30322;21978;32247;32470;25733;26376;34255;29431;19301;17643;22507;14108;12983;13143;8761;7686;7730;9137;18948;12804;7343;5295;15799;7426;11069;12491;16066;17154;18156;18638;18361;18524;18835;19311;..
Nigeria;Natural gas;..;..;..;..;..;..;..;..;..;..;..;1270;474;1217;437;629;1089;1929;1258;1646;1627;1910;2984;5145;12909;15469;16334;19166;24261;28643;29993;27293;29250;31140;33943;30990;31408;32841;33957;35741;40576;35741;36606;121055;80379;73259;73994;82067;69727;28085;25411;107495;84254;90016;102736;102302;100128;94257;99856;102085;..
Nigeria;Nuclear;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nigeria;Hydro;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nigeria;Geothermal;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nigeria;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nigeria;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;18310;18926;19947;22173;21014;22914;24294;22894;24442;25470;22126;20621;18368;18163;19237;19249;19865;21322;21731;24506;27775;31411;35442;39844;44723;50201;56319;63155;70733;79143;88617;99283;110843;124187;138679;154806;174304;199293;222598;247867;276975;309050;293011;169382;170540;171310;172119;172958;172958;..
Nigeria;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nigeria;Electricity;..;..;..;..;..;..;..;..;..;..;..;3622;4360;4608;3704;6322;6768;7981;3535;5054;6296;119;8262;8024;3931;8194;8849;9277;9180;8132;7258;7351;7837;7441;7358;7333;7420;7466;6905;6678;6718;6890;6350;5634;7052;7628;11513;14861;12607;11192;11696;13316;14339;14036;14605;14393;13770;13741;14029;14136;..
Nigeria;Heat;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Nigeria;Total;..;..;..;..;..;..;..;..;..;..;..;33260;37120;44335;46225;49787;58032;64278;66520;68853;73036;71343;90458;88151;75891;87539;77559;72988;88216;92244;89030;90362;103837;103661;101091;101204;111742;110992;117309;126708;135275;139011;151079;247262;230773;232577;247862;277120;298251;270177;297024;411103;424946;415353;306066;307189;304910;299963;306923;309899;..
Nigeria;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;18310;18926;19947;22173;21014;22914;24294;22894;24442;25470;22126;20621;18368;18163;19237;19249;19865;21322;21731;24506;27775;31411;35442;39844;44723;50201;56319;63155;70733;79143;88617;99283;110843;124187;138679;154806;174304;199293;222598;247867;276975;309050;293011;169382;170540;171310;172119;172958;172958;..
Nigeria;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;1326;2904;3178;3206;3775;2378;2915;4460;4436;3957;3264;1613;1274;1830;2447;2805;2701;1205;1268;1540;1566;1084;206;645;516;206;258;310;413;77;77;1109;593;206;206;206;593;826;877;980;826;1238;1135;1187;1316;1342;1322;1245;1409;..
Nigeria;Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;8733;10456;15386;16704;18047;24883;27159;34373;33274;35686;43924;56979;55339;39058;42192;30322;21978;32247;32470;25733;26376;34255;29431;19301;17643;22507;14108;12983;13143;8761;7686;7730;9137;18948;12804;7343;5295;15799;7426;11069;12491;16066;17154;18156;18638;18361;18524;18835;19311;..
Nigeria;Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;3622;4360;4608;3704;6322;6768;7981;3535;5054;6296;119;8262;8024;3931;8194;8849;9277;9180;8132;7258;7351;7837;7441;7358;7333;7420;7466;6905;6678;6718;6890;6350;5634;7052;7628;11513;14861;12607;11192;11696;13316;14339;14036;14605;14393;13770;13741;14029;14136;..
Republic of North Macedonia;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4527;3565;3237;5205;4776;4775;3565;3500;7439;5009;4039;3654;2522;5848;3590;5169;5416;7045;6105;2837;4590;6410;5965;5027;4197;4118;5262;3991;4633;5262;..
Republic of North Macedonia;Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;8;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Republic of North Macedonia;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Republic of North Macedonia;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Republic of North Macedonia;Oil products;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;15927;14200;13878;8211;5706;5504;10783;7705;6493;4753;7784;5466;6209;5518;5610;8691;9439;9909;9912;7570;8675;8849;9092;8693;7872;7207;5626;5054;5128;5894;..
Republic of North Macedonia;Natural gas;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;154;292;1099;1335;1271;1335;1956;1958;1947;1778;1525;1650;1734;850;1013;1199;1084;1346;1564;1528;1483;..
Republic of North Macedonia;Nuclear;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Republic of North Macedonia;Hydro;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Republic of North Macedonia;Geothermal;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Republic of North Macedonia;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Republic of North Macedonia;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;84;88;80;48;40;45;79;295;259;160;204;131;164;334;256;226;282;239;218;253;335;315;..
